symbol,date,time,frequency,open,high,low,close,volume,value,kind,source,productionUsage
US10Y_MONTHLY_SAMPLE,1966-03-01,1966-03-01T00:00:00Z,monthly,4.87,4.87,4.87,4.87,,4.87,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1966-04-01,1966-04-01T00:00:00Z,monthly,4.75,4.75,4.75,4.75,,4.75,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1966-05-01,1966-05-01T00:00:00Z,monthly,4.78,4.78,4.78,4.78,,4.78,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1966-06-01,1966-06-01T00:00:00Z,monthly,4.81,4.81,4.81,4.81,,4.81,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1966-07-01,1966-07-01T00:00:00Z,monthly,5.02,5.02,5.02,5.02,,5.02,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1966-08-01,1966-08-01T00:00:00Z,monthly,5.22,5.22,5.22,5.22,,5.22,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1966-09-01,1966-09-01T00:00:00Z,monthly,5.18,5.18,5.18,5.18,,5.18,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1966-10-01,1966-10-01T00:00:00Z,monthly,5.01,5.01,5.01,5.01,,5.01,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1966-11-01,1966-11-01T00:00:00Z,monthly,5.16,5.16,5.16,5.16,,5.16,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1966-12-01,1966-12-01T00:00:00Z,monthly,4.84,4.84,4.84,4.84,,4.84,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-01-01,1967-01-01T00:00:00Z,monthly,4.58,4.58,4.58,4.58,,4.58,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-02-01,1967-02-01T00:00:00Z,monthly,4.63,4.63,4.63,4.63,,4.63,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-03-01,1967-03-01T00:00:00Z,monthly,4.54,4.54,4.54,4.54,,4.54,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-04-01,1967-04-01T00:00:00Z,monthly,4.59,4.59,4.59,4.59,,4.59,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-05-01,1967-05-01T00:00:00Z,monthly,4.85,4.85,4.85,4.85,,4.85,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-06-01,1967-06-01T00:00:00Z,monthly,5.02,5.02,5.02,5.02,,5.02,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-07-01,1967-07-01T00:00:00Z,monthly,5.16,5.16,5.16,5.16,,5.16,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-08-01,1967-08-01T00:00:00Z,monthly,5.28,5.28,5.28,5.28,,5.28,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-09-01,1967-09-01T00:00:00Z,monthly,5.3,5.3,5.3,5.3,,5.3,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-10-01,1967-10-01T00:00:00Z,monthly,5.48,5.48,5.48,5.48,,5.48,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-11-01,1967-11-01T00:00:00Z,monthly,5.75,5.75,5.75,5.75,,5.75,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1967-12-01,1967-12-01T00:00:00Z,monthly,5.7,5.7,5.7,5.7,,5.7,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-01-01,1968-01-01T00:00:00Z,monthly,5.53,5.53,5.53,5.53,,5.53,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-02-01,1968-02-01T00:00:00Z,monthly,5.56,5.56,5.56,5.56,,5.56,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-03-01,1968-03-01T00:00:00Z,monthly,5.74,5.74,5.74,5.74,,5.74,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-04-01,1968-04-01T00:00:00Z,monthly,5.64,5.64,5.64,5.64,,5.64,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-05-01,1968-05-01T00:00:00Z,monthly,5.87,5.87,5.87,5.87,,5.87,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-06-01,1968-06-01T00:00:00Z,monthly,5.72,5.72,5.72,5.72,,5.72,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-07-01,1968-07-01T00:00:00Z,monthly,5.5,5.5,5.5,5.5,,5.5,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-08-01,1968-08-01T00:00:00Z,monthly,5.42,5.42,5.42,5.42,,5.42,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-09-01,1968-09-01T00:00:00Z,monthly,5.46,5.46,5.46,5.46,,5.46,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-10-01,1968-10-01T00:00:00Z,monthly,5.58,5.58,5.58,5.58,,5.58,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-11-01,1968-11-01T00:00:00Z,monthly,5.7,5.7,5.7,5.7,,5.7,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1968-12-01,1968-12-01T00:00:00Z,monthly,6.03,6.03,6.03,6.03,,6.03,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-01-01,1969-01-01T00:00:00Z,monthly,6.04,6.04,6.04,6.04,,6.04,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-02-01,1969-02-01T00:00:00Z,monthly,6.19,6.19,6.19,6.19,,6.19,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-03-01,1969-03-01T00:00:00Z,monthly,6.3,6.3,6.3,6.3,,6.3,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-04-01,1969-04-01T00:00:00Z,monthly,6.17,6.17,6.17,6.17,,6.17,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-05-01,1969-05-01T00:00:00Z,monthly,6.32,6.32,6.32,6.32,,6.32,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-06-01,1969-06-01T00:00:00Z,monthly,6.57,6.57,6.57,6.57,,6.57,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-07-01,1969-07-01T00:00:00Z,monthly,6.72,6.72,6.72,6.72,,6.72,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-08-01,1969-08-01T00:00:00Z,monthly,6.69,6.69,6.69,6.69,,6.69,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-09-01,1969-09-01T00:00:00Z,monthly,7.16,7.16,7.16,7.16,,7.16,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-10-01,1969-10-01T00:00:00Z,monthly,7.1,7.1,7.1,7.1,,7.1,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-11-01,1969-11-01T00:00:00Z,monthly,7.14,7.14,7.14,7.14,,7.14,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1969-12-01,1969-12-01T00:00:00Z,monthly,7.65,7.65,7.65,7.65,,7.65,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-01-01,1970-01-01T00:00:00Z,monthly,7.79,7.79,7.79,7.79,,7.79,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-02-01,1970-02-01T00:00:00Z,monthly,7.24,7.24,7.24,7.24,,7.24,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-03-01,1970-03-01T00:00:00Z,monthly,7.07,7.07,7.07,7.07,,7.07,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-04-01,1970-04-01T00:00:00Z,monthly,7.39,7.39,7.39,7.39,,7.39,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-05-01,1970-05-01T00:00:00Z,monthly,7.91,7.91,7.91,7.91,,7.91,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-06-01,1970-06-01T00:00:00Z,monthly,7.84,7.84,7.84,7.84,,7.84,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-07-01,1970-07-01T00:00:00Z,monthly,7.46,7.46,7.46,7.46,,7.46,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-08-01,1970-08-01T00:00:00Z,monthly,7.53,7.53,7.53,7.53,,7.53,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-09-01,1970-09-01T00:00:00Z,monthly,7.39,7.39,7.39,7.39,,7.39,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-10-01,1970-10-01T00:00:00Z,monthly,7.33,7.33,7.33,7.33,,7.33,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-11-01,1970-11-01T00:00:00Z,monthly,6.84,6.84,6.84,6.84,,6.84,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1970-12-01,1970-12-01T00:00:00Z,monthly,6.39,6.39,6.39,6.39,,6.39,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-01-01,1971-01-01T00:00:00Z,monthly,6.24,6.24,6.24,6.24,,6.24,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-02-01,1971-02-01T00:00:00Z,monthly,6.11,6.11,6.11,6.11,,6.11,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-03-01,1971-03-01T00:00:00Z,monthly,5.7,5.7,5.7,5.7,,5.7,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-04-01,1971-04-01T00:00:00Z,monthly,5.83,5.83,5.83,5.83,,5.83,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-05-01,1971-05-01T00:00:00Z,monthly,6.39,6.39,6.39,6.39,,6.39,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-06-01,1971-06-01T00:00:00Z,monthly,6.52,6.52,6.52,6.52,,6.52,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-07-01,1971-07-01T00:00:00Z,monthly,6.73,6.73,6.73,6.73,,6.73,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-08-01,1971-08-01T00:00:00Z,monthly,6.58,6.58,6.58,6.58,,6.58,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-09-01,1971-09-01T00:00:00Z,monthly,6.14,6.14,6.14,6.14,,6.14,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-10-01,1971-10-01T00:00:00Z,monthly,5.93,5.93,5.93,5.93,,5.93,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-11-01,1971-11-01T00:00:00Z,monthly,5.81,5.81,5.81,5.81,,5.81,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1971-12-01,1971-12-01T00:00:00Z,monthly,5.93,5.93,5.93,5.93,,5.93,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-01-01,1972-01-01T00:00:00Z,monthly,5.95,5.95,5.95,5.95,,5.95,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-02-01,1972-02-01T00:00:00Z,monthly,6.08,6.08,6.08,6.08,,6.08,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-03-01,1972-03-01T00:00:00Z,monthly,6.07,6.07,6.07,6.07,,6.07,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-04-01,1972-04-01T00:00:00Z,monthly,6.19,6.19,6.19,6.19,,6.19,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-05-01,1972-05-01T00:00:00Z,monthly,6.13,6.13,6.13,6.13,,6.13,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-06-01,1972-06-01T00:00:00Z,monthly,6.11,6.11,6.11,6.11,,6.11,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-07-01,1972-07-01T00:00:00Z,monthly,6.11,6.11,6.11,6.11,,6.11,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-08-01,1972-08-01T00:00:00Z,monthly,6.21,6.21,6.21,6.21,,6.21,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-09-01,1972-09-01T00:00:00Z,monthly,6.55,6.55,6.55,6.55,,6.55,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-10-01,1972-10-01T00:00:00Z,monthly,6.48,6.48,6.48,6.48,,6.48,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-11-01,1972-11-01T00:00:00Z,monthly,6.28,6.28,6.28,6.28,,6.28,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1972-12-01,1972-12-01T00:00:00Z,monthly,6.36,6.36,6.36,6.36,,6.36,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-01-01,1973-01-01T00:00:00Z,monthly,6.46,6.46,6.46,6.46,,6.46,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-02-01,1973-02-01T00:00:00Z,monthly,6.64,6.64,6.64,6.64,,6.64,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-03-01,1973-03-01T00:00:00Z,monthly,6.71,6.71,6.71,6.71,,6.71,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-04-01,1973-04-01T00:00:00Z,monthly,6.67,6.67,6.67,6.67,,6.67,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-05-01,1973-05-01T00:00:00Z,monthly,6.85,6.85,6.85,6.85,,6.85,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-06-01,1973-06-01T00:00:00Z,monthly,6.9,6.9,6.9,6.9,,6.9,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-07-01,1973-07-01T00:00:00Z,monthly,7.13,7.13,7.13,7.13,,7.13,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-08-01,1973-08-01T00:00:00Z,monthly,7.4,7.4,7.4,7.4,,7.4,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-09-01,1973-09-01T00:00:00Z,monthly,7.09,7.09,7.09,7.09,,7.09,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-10-01,1973-10-01T00:00:00Z,monthly,6.79,6.79,6.79,6.79,,6.79,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-11-01,1973-11-01T00:00:00Z,monthly,6.73,6.73,6.73,6.73,,6.73,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1973-12-01,1973-12-01T00:00:00Z,monthly,6.74,6.74,6.74,6.74,,6.74,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-01-01,1974-01-01T00:00:00Z,monthly,6.99,6.99,6.99,6.99,,6.99,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-02-01,1974-02-01T00:00:00Z,monthly,6.96,6.96,6.96,6.96,,6.96,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-03-01,1974-03-01T00:00:00Z,monthly,7.21,7.21,7.21,7.21,,7.21,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-04-01,1974-04-01T00:00:00Z,monthly,7.51,7.51,7.51,7.51,,7.51,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-05-01,1974-05-01T00:00:00Z,monthly,7.58,7.58,7.58,7.58,,7.58,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-06-01,1974-06-01T00:00:00Z,monthly,7.54,7.54,7.54,7.54,,7.54,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-07-01,1974-07-01T00:00:00Z,monthly,7.81,7.81,7.81,7.81,,7.81,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-08-01,1974-08-01T00:00:00Z,monthly,8.04,8.04,8.04,8.04,,8.04,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-09-01,1974-09-01T00:00:00Z,monthly,8.04,8.04,8.04,8.04,,8.04,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-10-01,1974-10-01T00:00:00Z,monthly,7.9,7.9,7.9,7.9,,7.9,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-11-01,1974-11-01T00:00:00Z,monthly,7.68,7.68,7.68,7.68,,7.68,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1974-12-01,1974-12-01T00:00:00Z,monthly,7.43,7.43,7.43,7.43,,7.43,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-01-01,1975-01-01T00:00:00Z,monthly,7.5,7.5,7.5,7.5,,7.5,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-02-01,1975-02-01T00:00:00Z,monthly,7.39,7.39,7.39,7.39,,7.39,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-03-01,1975-03-01T00:00:00Z,monthly,7.73,7.73,7.73,7.73,,7.73,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-04-01,1975-04-01T00:00:00Z,monthly,8.23,8.23,8.23,8.23,,8.23,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-05-01,1975-05-01T00:00:00Z,monthly,8.06,8.06,8.06,8.06,,8.06,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-06-01,1975-06-01T00:00:00Z,monthly,7.86,7.86,7.86,7.86,,7.86,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-07-01,1975-07-01T00:00:00Z,monthly,8.06,8.06,8.06,8.06,,8.06,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-08-01,1975-08-01T00:00:00Z,monthly,8.4,8.4,8.4,8.4,,8.4,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-09-01,1975-09-01T00:00:00Z,monthly,8.43,8.43,8.43,8.43,,8.43,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-10-01,1975-10-01T00:00:00Z,monthly,8.14,8.14,8.14,8.14,,8.14,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-11-01,1975-11-01T00:00:00Z,monthly,8.05,8.05,8.05,8.05,,8.05,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1975-12-01,1975-12-01T00:00:00Z,monthly,8.0,8.0,8.0,8.0,,8.0,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-01-01,1976-01-01T00:00:00Z,monthly,7.74,7.74,7.74,7.74,,7.74,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-02-01,1976-02-01T00:00:00Z,monthly,7.79,7.79,7.79,7.79,,7.79,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-03-01,1976-03-01T00:00:00Z,monthly,7.73,7.73,7.73,7.73,,7.73,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-04-01,1976-04-01T00:00:00Z,monthly,7.56,7.56,7.56,7.56,,7.56,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-05-01,1976-05-01T00:00:00Z,monthly,7.9,7.9,7.9,7.9,,7.9,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-06-01,1976-06-01T00:00:00Z,monthly,7.86,7.86,7.86,7.86,,7.86,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-07-01,1976-07-01T00:00:00Z,monthly,7.83,7.83,7.83,7.83,,7.83,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-08-01,1976-08-01T00:00:00Z,monthly,7.77,7.77,7.77,7.77,,7.77,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-09-01,1976-09-01T00:00:00Z,monthly,7.59,7.59,7.59,7.59,,7.59,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-10-01,1976-10-01T00:00:00Z,monthly,7.41,7.41,7.41,7.41,,7.41,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-11-01,1976-11-01T00:00:00Z,monthly,7.29,7.29,7.29,7.29,,7.29,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1976-12-01,1976-12-01T00:00:00Z,monthly,6.87,6.87,6.87,6.87,,6.87,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-01-01,1977-01-01T00:00:00Z,monthly,7.21,7.21,7.21,7.21,,7.21,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-02-01,1977-02-01T00:00:00Z,monthly,7.39,7.39,7.39,7.39,,7.39,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-03-01,1977-03-01T00:00:00Z,monthly,7.46,7.46,7.46,7.46,,7.46,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-04-01,1977-04-01T00:00:00Z,monthly,7.37,7.37,7.37,7.37,,7.37,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-05-01,1977-05-01T00:00:00Z,monthly,7.46,7.46,7.46,7.46,,7.46,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-06-01,1977-06-01T00:00:00Z,monthly,7.28,7.28,7.28,7.28,,7.28,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-07-01,1977-07-01T00:00:00Z,monthly,7.33,7.33,7.33,7.33,,7.33,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-08-01,1977-08-01T00:00:00Z,monthly,7.4,7.4,7.4,7.4,,7.4,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-09-01,1977-09-01T00:00:00Z,monthly,7.34,7.34,7.34,7.34,,7.34,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-10-01,1977-10-01T00:00:00Z,monthly,7.52,7.52,7.52,7.52,,7.52,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-11-01,1977-11-01T00:00:00Z,monthly,7.58,7.58,7.58,7.58,,7.58,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1977-12-01,1977-12-01T00:00:00Z,monthly,7.69,7.69,7.69,7.69,,7.69,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
US10Y_MONTHLY_SAMPLE,1978-01-01,1978-01-01T00:00:00Z,monthly,7.96,7.96,7.96,7.96,,7.96,factor_candle,GitHub datasets mirror sample,offline_sample_production_disabled
